,comuna1,comuna,Exento,L,w,PI,PI_Wr,f,ip,welfare
4155,6307,PERALILLO,26.0,11592.654030755428,4332763.005230236,0.8183322730866897,0.0003538975046184997,4.437802214767254e-08,1.3644112008046718e-08,0.000661816392521209
4156,6308,PLACILLA,26.0,9226.10114093178,4050744.988925881,0.7956978981865561,0.0003542517633044825,4.460360137486256e-08,7.221628395283102e-09,0.0006603505747076941
4157,6309,PUMANQUE,26.0,3424.6760412216317,5548756.388556323,0.6362189288026097,0.000352960117540328,2.995531046456083e-08,5.7302430642631965e-09,0.0006598927071172544
4158,6310,SANTA CRUZ,26.0,38167.673106872055,5207542.573818327,1.1368339938550247,0.000354336999963203,8.365421142832658e-08,4.491585264099422e-08,0.0006569425955940777
4159,7101,TALCA,26.0,236141.52448271873,5937919.34886987,1.5364877365416143,0.0003546967684652179,3.913527101594926e-07,2.9519266341443417e-07,0.0006582351847906837
4160,7102,CONSTITUCION,26.0,50449.30985538107,5354588.794857209,1.124509124790612,0.0003519173818995581,1.0746494202856365e-07,6.03623768849211e-08,0.0006612304313496885
4161,7103,CUREPTO,26.0,10595.573997655532,3532878.163656839,0.7489119004618672,0.00035278292847236426,5.0015108707899464e-08,6.725511927804424e-09,0.0006615746784390683
4162,7104,EMPEDRADO,26.0,4432.194787554362,3715642.0666969265,0.6814325461560727,0.0003519459225848161,3.731695827838669e-08,1.9707513260016248e-09,0.0006604017322198564
4163,7105,MAULE,26.0,55858.788465101,3327660.7351709954,0.9826672930039513,0.00035461966760806895,1.7002504743977832e-07,2.1133243476267816e-08,0.0006653742008040704
4164,7107,PENCAHUE,26.0,8765.32273623597,3927373.40409397,0.7521559692607195,0.0003541219781068009,3.9683515995460795e-08,8.75070772412766e-09,0.0006598533191924073
4165,7108,RIO CLARO,26.0,13309.795297314295,3537254.1247146027,0.7435929368244785,0.000354231232093946,5.061638814461819e-08,1.2055918899794541e-08,0.0006619884166605528
4166,7109,SAN CLEMENTE,26.0,41048.87656417166,3039487.184202087,0.9650040764395384,0.00035396315417367556,1.1851885236240897e-07,2.921479038883987e-08,0.0006636964492442239
4167,7110,SAN RAFAEL,26.0,9912.19896344199,4347112.1618654635,0.7445926921592698,0.0003548387560547427,4.523196106568166e-08,8.236773021115367e-09,0.0006619057874375304
4168,7201,CAUQUENES,26.0,39384.69861861148,4425214.41128471,1.0686844517941627,0.00035326056131739826,1.4288281059462012e-07,1.8005209018776492e-08,0.0006633645501181495
4169,7202,CHANCO,26.0,8873.466715971314,3662900.4226585072,0.7593178691931121,0.00035171027818087344,4.8150366739956225e-08,3.245008406151214e-09,0.0006602509699436416
4170,7203,PELLUHUE,26.0,7694.5397187949575,3518132.616995007,0.9047978648495669,0.0003515133013283782,4.210977949066079e-08,7.898742183019826e-09,0.000659294744954711
4171,7301,CURICO,26.0,143946.9608776585,5181629.005067138,1.372516036638879,0.0003546976936762436,2.654226114434369e-07,1.9945649840979509e-07,0.0006631946562723591
4172,7302,HUALANE,26.0,10060.17462042621,4994755.015851857,0.8057479521657064,0.00035353880444845124,5.198503908394033e-08,6.3468317531500186e-09,0.0006622628533935131
4173,7303,LICANTEN,26.0,7185.318898287543,4649760.498043049,0.8764823290927339,0.0003527953764133014,3.784849118974057e-08,1.0629326374894165e-08,0.0006603929830007464
4174,7304,MOLINA,26.0,41526.08856669664,4388502.960162019,1.0679799812612643,0.0003546414916271719,1.1592478938055171e-07,4.510382855094841e-08,0.0006651422886117809
4175,7305,RAUCO,26.0,10051.18951993568,3530924.353443941,0.7824713520868766,0.0003523309585379043,4.630047577288728e-08,1.1588806793785175e-08,0.0006617764569776973
4176,7306,ROMERAL,26.0,15325.061648020013,4049075.913361971,0.9426573549756254,0.00035461555092968573,3.8789680733250524e-08,3.268880855128275e-08,0.0006612238388837995
4177,7307,SAGRADA FAMILIA,26.0,19395.046314154075,4102755.337235618,0.8825837556549218,0.00035434352974109725,4.918151131006552e-08,3.302475383166384e-08,0.0006621278917128732
4178,7308,TENO,26.0,28165.66921657483,4295925.921229989,0.9770381418949886,0.0003548175575363404,7.567000444238964e-08,2.694558077328897e-08,0.0006628974023385598
4179,7309,VICHUQUEN,26.0,5127.981301908349,5156270.836729004,0.9607443687648619,0.00035285608261908835,3.039192278858766e-08,3.322348299187727e-08,0.0006584544685704999
4180,7401,LINARES,26.0,90481.26995454512,4282755.761248801,1.2671340023844493,0.0003543301141763472,2.1346244081282242e-07,8.452927837392521e-08,0.0006603517949425764
4181,7402,COLBUN,26.0,19274.006940761963,3875063.772997693,0.9054716185492315,0.00035375157616292935,6.362122090140323e-08,2.2440511224588267e-08,0.0006618619059160278
4182,7403,LONGAVI,26.0,29067.11983928087,2952249.111156533,0.8461896273801772,0.0003543818623712975,9.74666392094547e-08,7.906099135313545e-09,0.0006608057590859678
4183,7404,PARRAL,26.0,37675.850653113885,4026116.110879296,1.0735652432614042,0.000354160307921372,1.1492226126351183e-07,3.104637137090493e-08,0.0006634627247835563
4184,7405,RETIRO,26.0,19428.889731017745,3477142.967727819,0.7920024708480976,0.0003504855421413016,7.02126919683117e-08,1.1014100953699863e-08,0.000661528494047832
4185,7406,SAN JAVIER,26.0,40296.55114721838,4586824.272146123,1.0439544166957648,0.00035457053686314965,1.335357538836425e-07,2.6266160187941434e-08,0.0006643049517124227
4186,7407,VILLA ALEGRE,26.0,15013.612527937987,3813356.4016858432,0.8599665290265097,0.0003545334247822247,6.976210354880479e-08,5.61162602052885e-09,0.0006630837047201537
4187,7408,YERBAS BUENAS,26.0,18176.04140549413,3806868.3778467746,0.8285456642283545,0.00035432347269312474,5.763153700136961e-08,1.977381159168111e-08,0.0006611617658410774
4188,8101,CONCEPCION,26.0,230613.84222800302,5944900.773441239,1.697816407421519,0.00035143545559437547,1.073373886194575e-07,7.144343495176932e-07,0.0006535692744530701
4189,8102,CORONEL,26.0,113976.80852123041,4676654.234486411,1.221874400708587,0.0003507266218789148,2.3661184812301304e-07,1.555493929930306e-07,0.0006666037405430999
4190,8103,CHIGUAYANTE,26.0,102257.64509233664,5810568.046140485,1.2927577415702551,0.00035101242326740533,2.1401150680910658e-07,7.268837590635952e-08,0.0006556504609670642
4191,8104,FLORIDA,26.0,8645.965768238932,3483576.1041119066,0.7212064827161635,0.0003518276189730397,4.6470722824935886e-08,3.7588652741180125e-09,0.0006608580230216658
4192,8105,HUALQUI,26.0,25739.336888813712,3451572.515543973,0.8520405326659624,0.000350453737859476,8.68305510097526e-08,1.41890420595028e-08,0.0006634221525898059
4193,8106,LOTA,26.0,46030.46520385223,4158866.569200027,0.9225888046066513,0.0003504021313267566,1.5013493280317899e-07,2.2548647830476036e-08,0.0006653417581424777
4194,8107,PENCO,26.0,51164.15853940973,3936428.556856311,1.0894281070626557,0.0003514818962191098,1.1487172391089462e-07,5.451458516301906e-08,0.0006629331367527439
4195,8108,SAN PEDRO DE LA PAZ,26.0,143144.5539146048,8094495.533738119,1.4496670083552792,0.0003512134919663916,2.1277161217365736e-07,1.950267807456247e-07,0.0006523505771239179
4196,8109,SANTA JUANA,26.0,13518.405373438289,4410933.128200603,0.8292608769592912,0.00035047624613302304,6.25175369619563e-08,4.497226031077012e-09,0.000662747193979281
4197,8110,TALCAHUANO,26.0,180488.45966822555,5876990.827357031,1.616743191204278,0.00035108313932193607,1.7220485586051708e-07,4.732719567863227e-07,0.0006583332577658827
4198,8111,TOME,26.0,54691.06958713199,4301382.73143726,1.1005123941037627,0.00035173947004434134,1.481323971508784e-07,3.1970119990818136e-08,0.0006632858473335096
4199,8201,LEBU,26.0,26057.2885830806,4858446.666215478,0.9422056780897482,0.0003472750181333314,9.735796541274179e-08,8.658385796579563e-09,0.0006647609836948066
