,comuna1,comuna,delta2,L,w,PI,f,ip,welfare,PI_Wr
1059,7309,VICHUQUEN,0.6842105263157895,5126.7083416216165,5154973.06539304,0.9607448664673696,3.1348297860319714e-08,3.352231191530464e-08,0.0006671731646759548,0.0003527909641592495
1060,7401,LINARES,0.6842105263157895,91629.56292393545,4283925.437158948,1.2671324341117136,2.2182663303156731e-07,8.553164409308246e-08,0.0006671731646759548,0.0003542639979252552
1061,7402,COLBUN,0.6842105263157895,19589.768922386877,3878971.455050273,0.9054706494724436,6.630496107927147e-08,2.2505913356915893e-08,0.0006671731646759548,0.000353685636953901
1062,7403,LONGAVI,0.6842105263157895,29633.88541131206,2955650.915937265,0.8461883444728265,1.0148773320663632e-07,7.92307025951895e-09,0.000667173164675955,0.00035431562134427975
1063,7404,PARRAL,0.6842105263157895,38570.43836907642,4031262.1256831507,1.0735632514783664,1.201524022504699e-07,3.126355742751897e-08,0.0006671731646759549,0.0003540939681575057
1064,7405,RETIRO,0.6842105263157895,19794.797024352847,3481122.9109090692,0.7920043701629129,7.311419878286438e-08,1.1017592563836903e-08,0.0006671731646759553,0.00035042162990695446
1065,7406,SAN JAVIER,0.6842105263157895,41392.13967815905,4593014.945397789,1.0439534567375874,1.3966996542488913e-07,2.646740993148052e-08,0.0006671731646759551,0.0003545045073403705
1066,7407,VILLA ALEGRE,0.6842105263157895,15362.128269747564,3818750.1770937378,0.8599656853904933,7.253752174998864e-08,5.6597862265951525e-09,0.0006671731646759548,0.000354467376745724
1067,7408,YERBAS BUENAS,0.6842105263157895,18443.262165337306,3810344.447140124,0.8285448449473727,6.006518512807427e-08,1.9780249365631383e-08,0.0006671731646759551,0.00035425746054225897
1068,8101,CONCEPCION,0.6842105263157895,229080.6078891446,5930811.335809386,1.6978114995661093,1.1071508878849757e-07,7.316151893374048e-07,0.0006671731646759553,0.00035136920172811216
1069,8102,CORONEL,0.6842105263157895,117571.02765856113,4684955.953882283,1.2218706830165351,2.5186675120954066e-07,1.5570586205149477e-07,0.000667173164675955,0.0003506604394799797
1070,8103,CHIGUAYANTE,0.6842105263157895,101744.88511212783,5802927.796951045,1.292754023938781,2.1758360309173715e-07,7.519643947852341e-08,0.0006671731646759505,0.00035094625527466825
1071,8104,FLORIDA,0.6842105263157895,8788.935700106262,3488195.988454082,0.7212045220047756,4.8183233212692905e-08,3.766630310641383e-09,0.000667173164675955,0.00035176136178663664
1072,8105,HUALQUI,0.6842105263157895,26390.798434998993,3456678.928685394,0.8520381017101426,9.077739839640977e-08,1.4207813629464406e-08,0.000667173164675955,0.0003503876844381674
1073,8106,LOTA,0.6842105263157895,47520.05952948005,4165854.173379643,0.9225859729466982,1.5762986881025696e-07,2.2562768846167717e-08,0.0006671731646759551,0.00035033599926887155
1074,8107,PENCO,0.6842105263157895,52247.32062283212,3940814.7877422934,1.0894250623963795,1.2072534991759385e-07,5.465893411156895e-08,0.0006671731646759543,0.00035141567294185355
1075,8108,SAN PEDRO DE LA PAZ,0.6842105263157895,139444.1572265815,8070858.682021619,1.4496627380496967,2.084636291950363e-07,2.0073216998151145e-07,0.0006671731646759517,0.000351147257398237
1076,8109,SANTA JUANA,0.6842105263157895,13821.163725858274,4416299.707370638,0.8292581619399564,6.500172888351739e-08,4.517008841676342e-09,0.0006671731646759548,0.0003504100163613005
1077,8110,TALCAHUANO,0.6842105263157895,178964.09921805072,5868914.311956726,1.616738702967236,1.7762380985437405e-07,4.7462121868299916e-07,0.0006671731646759553,0.0003510169988100417
1078,8111,TOME,0.6842105263157895,56139.917445770145,4306327.862353132,1.1005095397191806,1.551317908291682e-07,3.241826613844061e-08,0.0006671731646759548,0.00035167328073954803
1079,8201,LEBU,0.6842105263157895,26842.540452495254,4865390.092428635,0.9422025560755084,1.0183000970416881e-07,8.665134494145467e-09,0.000667173164675955,0.0003472093772995246
1080,8202,ARAUCO,0.6842105263157895,38615.12570839356,6123837.176060951,0.9541404033592504,1.168968858118026e-07,2.7644498597546674e-08,0.000667173164675955,0.0003489932035678581
1081,8203,CANETE,0.6842105263157895,34494.623637589284,4091364.1744593154,0.924142745871701,1.1018930232394537e-07,1.527504857242438e-08,0.0006671731646759551,0.0003480458714611649
1082,8204,CONTULMO,0.6842105263157895,5528.683862557165,3646070.232910417,0.6876621604122044,4.185266188628462e-08,1.8748017772355883e-09,0.000667173164675955,0.000348224311242307
1083,8205,CURANILAHUE,0.6842105263157895,35290.05785120625,4659071.4242150355,0.8181878277884089,1.215606549938433e-07,1.0729757096868745e-08,0.0006671731646759549,0.0003487562691625301
1084,8206,LOS ALAMOS,0.6842105263157895,24426.839363129708,4153130.7377639203,0.7503904435816676,9.034222543567088e-08,5.336957887245939e-09,0.0006671731646759552,0.0003482871500425763
1085,8207,TIRUA,0.6842105263157895,10560.185386905318,3634406.547927767,0.6530737177998513,5.6207627471759586e-08,1.719622953685281e-09,0.0006671731646759551,0.00034658345514528526
1086,8301,LOS ANGELES,0.6842105263157895,198413.5008495053,5398180.523791383,1.394078433881153,3.8989799629636306e-07,2.177942735931239e-07,0.0006671731646759551,0.0003518674607838955
1087,8302,ANTUCO,0.6842105263157895,3919.619175890487,4503434.902923022,0.7134934576083205,3.468075462144501e-08,6.0135519967746875e-09,0.0006671731646759549,0.0003504328756820704
1088,8303,CABRERO,0.6842105263157895,29640.910217244913,4382773.007540773,0.9597651055009971,7.951460618582417e-08,3.410941923033298e-08,0.0006671731646759556,0.00035265203158663783
1089,8304,LAJA,0.6842105263157895,24189.264223768478,4027060.238676242,0.9532379881106531,8.421341523451813e-08,1.9262025745430798e-08,0.0006671731646759555,0.0003513976469798677
1090,8305,MULCHEN,0.6842105263157895,30648.708353916434,3780821.222773539,0.9324345505427476,1.0522565030111551e-07,1.4240814782864006e-08,0.000667173164675955,0.0003510386190733405
1091,8306,NACIMIENTO,0.6842105263157895,28585.19221623755,5138484.645811232,0.9817895392031093,7.490712336192101e-08,4.066862268524689e-08,0.0006671731646759551,0.0003510223660082677
1092,8307,NEGRETE,0.6842105263157895,10479.990098453767,3692236.668866839,0.7400478543570597,4.398464888125967e-08,1.3992988692692362e-08,0.0006671731646759551,0.00035105150373619415
1093,8308,QUILACO,0.6842105263157895,4098.500529703398,4165833.1402488435,0.6601027682686748,3.6360520564641906e-08,2.8583184786416383e-09,0.000667173164675955,0.00035057721872683425
1094,8309,QUILLECO,0.6842105263157895,9941.07874986453,4139091.610064536,0.7265666806132014,5.1576705275101605e-08,4.724928080795036e-09,0.0006671731646759549,0.00035127951072035725
1095,8310,SAN ROSENDO,0.6842105263157895,3917.0865273647346,4519921.385513244,0.6416374536393047,3.8882209537769116e-08,8.079124267670847e-10,0.000667173164675955,0.0003513337166671072
1096,8311,SANTA BARBARA,0.6842105263157895,12858.245410721198,3904524.3511558576,0.7960536256123648,4.8372373923490166e-08,1.7523720559715413e-08,0.0006671731646759547,0.00035076861587853247
1097,8312,TUCAPEL,0.6842105263157895,14592.833393573623,3356437.7249979335,0.817678339187872,6.583007899994722e-08,9.794977663448094e-09,0.0006671731646759552,0.00035204510010619904
1098,8313,YUMBEL,0.6842105263157895,21689.546880249305,3859913.420142757,0.8549676940720411,7.82297211954879e-08,1.5444928376732492e-08,0.0006671731646759551,0.00035209897086215214
1099,8401,CHILLAN,0.6842105263157895,181303.7234622416,5026583.796173531,1.4525717304696133,3.51051960075977e-07,2.1392853349636177e-07,0.0006671731646759549,0.00035360748687192426
1100,8402,BULNES,0.6842105263157895,22168.827991085323,3328176.6645800816,0.8838690637714328,8.200508004076109e-08,1.0872950836434522e-08,0.0006671731646759549,0.00035324264090767175
1101,8403,COBQUECURA,0.6842105263157895,5695.392496518199,3472976.321334354,0.6891655869070912,4.2688891736110655e-08,2.6283639796500726e-09,0.000667173164675955,0.0003516489547281731
1102,8404,COELEMU,0.6842105263157895,17134.539856373198,4306317.271030818,0.8063993342335093,6.803442339777633e-08,8.544033944317981e-09,0.0006671731646759552,0.00035218647244107107
1103,8405,COIHUECO,0.6842105263157895,26183.94742721174,3193480.590519895,0.8388894511541546,9.505546713333819e-08,6.02073582673227e-09,0.0006671731646759548,0.00035249238170432726
1104,8406,CHILLAN VIEJO,0.6842105263157895,34154.81023522551,4148754.4226386547,1.0034363798345123,1.1223401884604773e-07,2.2438010377177262e-08,0.0006671731646759553,0.0003535187838684867
1105,8407,EL CARMEN,0.6842105263157895,12884.339810463152,2968450.575210875,0.7382432517364622,6.037791538559098e-08,3.7146320237643856e-09,0.0006671731646759549,0.00035254881473289356
1106,8408,NINHUE,0.6842105263157895,5832.368850016104,2830157.8743036287,0.6087711307972379,4.213735689317014e-08,1.6650912455108969e-09,0.000667173164675955,0.00035258632877370173
1107,8409,NIQUEN,0.6842105263157895,11683.692377758669,3297784.449470344,0.6359848750393396,5.4881071637868815e-08,2.3296033817746995e-09,0.0006671731646759551,0.00035404258366349514
1108,8410,PEMUCO,0.6842105263157895,9317.879637303373,3290391.005446669,0.764306392802896,3.870016068378167e-08,1.6760987495958523e-08,0.0006671731646759546,0.00035262656083707874
1109,8411,PINTO,0.6842105263157895,11471.69075250466,3583241.858632448,0.9703493527589525,4.5443676498179744e-08,1.4335316196204545e-08,0.0006671731646759552,0.00035256881537361443
1110,8412,PORTEZUELO,0.6842105263157895,5652.49871918395,3031446.654129873,0.6618229070647867,4.1230435618268746e-08,1.505985391982239e-09,0.0006671731646759544,0.00035255271466978
1111,8413,QUILLON,0.6842105263157895,17066.205691206607,3272145.810390173,0.8866883220952414,6.809364248052536e-08,9.673104789806333e-09,0.0006671731646759551,0.00035262825639423984
1112,8414,QUIRIHUE,0.6842105263157895,13727.160689316348,3669230.3826786038,0.7621049928265011,6.517999072961857e-08,4.060563526637832e-09,0.000667173164675955,0.0003493055345824925
1113,8415,RANQUIL,0.6842105263157895,6095.296109022639,4258440.798102529,0.9312084552440936,3.166706944595443e-08,1.2871979752375518e-08,0.0006671731646759547,0.0003522870304446668
1114,8416,SAN CARLOS,0.6842105263157895,53715.54215306221,3854303.2067696084,1.0531301161220865,1.5624288984540352e-07,3.049967852375101e-08,0.0006671731646759548,0.0003538555039110575
1115,8417,SAN FABIAN,0.6842105263157895,4106.29983107848,3378287.1511539062,0.6918633211485976,3.110813819451214e-08,7.308120581094454e-09,0.0006671731646759546,0.00035219374000424613
1116,8419,SAN NICOLAS,0.6842105263157895,11691.695781049362,3140015.765037844,0.7008882995992362,5.003091761510715e-08,8.179422523431073e-09,0.0006671731646759551,0.00035333081841115504
1117,8420,TREHUACO,0.6842105263157895,5305.141058285057,2722936.370531118,0.6505443226590433,4.0560507557205265e-08,1.5884458384911844e-09,0.0006671731646759545,0.00035232546484592544
1118,8421,YUNGAY,0.6842105263157895,18420.188038502616,4483913.164125456,0.8773953928148344,6.910870799350467e-08,1.245204673529082e-08,0.000667173164675955,0.0003523173241387643
1119,9101,TEMUCO,0.6842105263157895,291535.99020066997,6536189.832522963,1.602900274005969,3.2963942645491055e-07,4.697757270867932e-07,0.000667173164675959,0.00034761832796483823
1120,9102,CARAHUE,0.6842105263157895,26654.059544198262,3742108.594271221,0.7975106078031242,1.0172060393062182e-07,5.727283447524516e-09,0.0006671731646759553,0.0003459721909327373
1121,9103,CUNCO,0.6842105263157895,19023.945220377173,4031548.311045043,0.8357836381183594,7.031069814403904e-08,1.15924023845379e-08,0.0006671731646759552,0.00034580144129744023
1122,9104,CURARREHUE,0.6842105263157895,7533.7719119607145,3593222.251544984,0.6325926961019996,4.5181237703815404e-08,1.877946786357062e-09,0.0006671731646759549,0.00034291962674934645
1123,9105,FREIRE,0.6842105263157895,24551.69427579622,4706479.918310278,0.8555649763144395,8.391508128763349e-08,1.2486888815836729e-08,0.0006671731646759553,0.00034716587021365404
1124,9106,GALVARINO,0.6842105263157895,12548.009835154562,2878465.256488328,0.7062149934016118,6.387156921460222e-08,2.1368909124326143e-09,0.0006671731646759551,0.00034811835955605205
1125,9107,GORBEA,0.6842105263157895,15700.115128702417,3730692.6676200135,0.8216055005764897,6.463718552841035e-08,9.124645879830357e-09,0.0006671731646759547,0.0003465763535961657
1126,9108,LAUTARO,0.6842105263157895,37450.85079610084,5343345.465829894,0.9633036663423568,1.0178278276777091e-07,4.026126537659911e-08,0.0006671731646759548,0.00034861417772051075
1127,9109,LONCOCHE,0.6842105263157895,23414.204294365773,3878909.6288005565,0.8567570568270726,1.0008082359338961e-07,8.54546058491982e-09,0.0006671731646759548,0.00034553895141168543
1128,9110,MELIPEUCO,0.6842105263157895,5849.8873415188755,4070151.612090839,0.6230493210941486,4.323013458023641e-08,1.7118648130314253e-09,0.0006671731646759553,0.00034461725261962755
1129,9111,NUEVA IMPERIAL,0.6842105263157895,33890.6113470874,3208377.137261944,0.844716323242983,1.1766634717359213e-07,9.75001840325892e-09,0.000667173164675955,0.0003467905762991982
1130,9112,PADRE LAS CASAS,0.6842105263157895,92082.96272959273,4435532.325286035,1.0478645889801097,2.562526505389582e-07,3.8961910049652204e-08,0.0006671731646759547,0.00034777213746035586
1131,9113,PERQUENCO,0.6842105263157895,7367.954220995203,4491111.547890857,0.6680144582213412,4.649178938472798e-08,2.2882280155886743e-09,0.0006671731646759549,0.00034899327535180264
1132,9114,PITRUFQUEN,0.6842105263157895,25057.400994281514,4265187.581216234,0.874806921637899,9.036380932817423e-08,9.243265079342687e-09,0.0006671731646759547,0.00034700340105547716
1133,9115,PUCON,0.6842105263157895,28630.400740512865,4533141.9164150655,1.2430067490368777,3.789623304296755e-08,7.688402823608768e-08,0.0006671731646759553,0.0003443468462677891
1134,9116,SAAVEDRA,0.6842105263157895,12787.858565929282,2768613.50051785,0.6951875555108974,6.319855523115852e-08,2.0975739055712366e-09,0.0006671731646759545,0.00034519206405582675
1135,9117,TEODORO SCHMIDT,0.6842105263157895,16234.643979275606,3551433.3537447196,0.7018286689339004,7.378935375897757e-08,2.152036028975752e-09,0.0006671731646759549,0.0003456734775705437
1136,9118,TOLTEN,0.6842105263157895,11423.29394357538,3582336.23213293,0.6612378710638369,6.062126556161403e-08,3.2354562057409994e-09,0.000667173164675955,0.00034488806857320317
1137,9119,VILCUN,0.6842105263157895,28492.215038734987,2932645.2332229996,0.8716762941748158,1.0722281228167482e-07,1.3196862655300569e-08,0.0006671731646759552,0.0003472253445131688
1138,9120,VILLARRICA,0.6842105263157895,56181.88276572266,5259573.35507486,1.2429417628979398,1.0232493182649994e-07,7.301028285381464e-08,0.0006671731646759525,0.00034533490042374916
1139,9121,CHOLCHOL,0.6842105263157895,12096.029338813352,2656276.2699799845,0.6751242823047957,6.134196660095163e-08,4.0466509737535585e-09,0.0006671731646759549,0.00034746497406627926
1140,9201,ANGOL,0.6842105263157895,56168.18868311646,4836525.093818567,1.0913087435611526,1.7395551335300623e-07,3.0482061540280135e-08,0.0006671731646759549,0.0003505335279105546
1141,9202,COLLIPULLI,0.6842105263157895,24814.74294415253,4069341.308969139,0.9187535680258413,8.925335465500684e-08,2.028766502881876e-08,0.0006671731646759555,0.00035044758996631727
1142,9203,CURACAUTIN,0.6842105263157895,17192.528248655857,4544207.011340449,0.8764641765905613,7.216966828509402e-08,1.0624061675063914e-08,0.0006671731646759549,0.00034758135257363095
1143,9204,ERCILLA,0.6842105263157895,9195.14156072091,3571749.80713182,0.6763420497387387,5.3491739465422515e-08,1.4173887596228624e-09,0.000667173164675955,0.0003501265899790786
1144,9205,LONQUIMAY,0.6842105263157895,11047.65044684228,2907846.898733681,0.6636544880058425,5.8288735644815946e-08,2.450532179599699e-09,0.0006671731646759548,0.0003450059910645595
1145,9206,LOS SAUCES,0.6842105263157895,7860.167293046478,4306893.1986737875,0.6697186026959121,4.9433889874512786e-08,2.6726078831697466e-09,0.0006671731646759546,0.00034979413444028503
1146,9207,LUMACO,0.6842105263157895,11284.217928293367,3625872.1251134477,0.689544306052468,5.940507406922671e-08,2.7004798986445985e-09,0.0006671731646759552,0.0003490310495619549
1147,9208,PUREN,0.6842105263157895,12963.355638673498,3143668.0882011787,0.7645863765312748,6.36975471663728e-08,3.4300220409759975e-09,0.0006671731646759548,0.0003487920958073251
1148,9209,RENAICO,0.6842105263157895,10801.190269366998,4419892.834744719,0.7353089041373764,6.069053639544402e-08,2.3813681124339976e-09,0.0006671731646759552,0.00035299592785627135
1149,9210,TRAIGUEN,0.6842105263157895,19818.133715016615,4518449.661496993,0.8492463997664437,8.270564172478753e-08,8.99674737610497e-09,0.0006671731646759548,0.00034897405322985027
